year,state,paid_holders,resident_licenses,nonresident_licenses,gross_cost,resident_cost,nonresident_cost,fips,pop,council_id,council_name
1992,Pennsylvania,1186373.0,1098434.0,87939.0,27168575.0,23904203.0,3264373.0,42,11980819.0,2,Mid-Atlantic
1992,Rhode Island,40334.0,38610.0,2656.0,741046.0,649566.0,91480.0,44,1000571.0,1,New England
1992,South Carolina,442717.0,401597.0,72849.0,9115825.0,6779798.0,2336026.0,45,3600576.0,3,South Atlantic
1992,South Dakota,197724.0,231678.0,62530.0,4841787.0,2988422.0,1853364.0,46,708698.0,0,No Council
1992,Tennessee,845265.0,825740.0,185041.0,14778670.0,10358129.0,4420541.0,47,5013999.0,0,No Council
1992,Texas,1876801.0,2407119.0,110738.0,33130113.0,30835844.0,2294269.0,48,17650479.0,4,Gulf of Mexico
1992,Utah,400585.0,290917.0,143223.0,11195666.0,8345184.0,2850482.0,49,1821498.0,0,No Council
1992,Vermont,156828.0,103062.0,51607.0,3942523.0,1776776.0,2165748.0,50,570115.0,0,No Council
1992,Virginia,535824.0,588700.0,83334.0,12858335.0,11317893.0,1540442.0,51,6383315.0,2,Mid-Atlantic
1992,Washington,965825.0,1608291.0,142411.0,27109992.0,24738182.0,2371810.0,53,5139011.0,5,Pacific
1992,West Virginia,243033.0,532289.0,59330.0,9075012.0,8027027.0,1047985.0,54,1805462.0,0,No Council
1992,Wisconsin,1470521.0,1243705.0,348994.0,33338439.0,19455010.0,13883429.0,55,5004636.0,0,No Council
1992,Wyoming,242466.0,107418.0,179279.0,7576152.0,1494697.0,6081455.0,56,463491.0,0,No Council
1991,Alabama,578959.0,491929.0,116854.0,10734032.0,7861948.0,2872083.0,1,4091025.0,4,Gulf of Mexico
1991,Alaska,313557.0,175008.0,163167.0,8932291.0,3179577.0,5752714.0,2,569273.0,6,North Pacific
1991,Arizona,457526.0,434832.0,157441.0,11137187.0,8854904.0,2282283.0,4,3762394.0,0,No Council
1991,Arkansas,733112.0,583028.0,156263.0,13555508.0,10263087.0,3292421.0,5,2370666.0,0,No Council
1991,California,2164120.0,0.0,,,,,6,30414114.0,5,Pacific
1991,Colorado,731744.0,520747.0,337535.0,16490819.0,10740314.0,5750505.0,8,3367567.0,0,No Council
1991,Connecticut,222867.0,214640.0,8227.0,3439435.0,3223082.0,216354.0,9,3288640.0,1,New England
1991,Delaware,22137.0,23044.0,4528.0,447554.0,349063.0,98489.0,10,680495.0,2,Mid-Atlantic
1991,District of Columbia,9990.0,3545.0,6445.0,101142.0,28449.0,72692.0,11,593239.0,0,No Council
1991,Florida,828267.0,635339.0,203406.0,14148014.0,8723379.0,5424635.0,12,13289497.0,3,South Atlantic
1991,Georgia,704068.0,827994.0,58095.0,11674841.0,10698523.0,976320.0,13,6621279.0,3,South Atlantic
1991,Hawaii,9282.0,9204.0,342.0,57555.0,54686.0,2869.0,15,1131412.0,8,Western Pacific
1991,Idaho,397985.0,280841.0,153102.0,8819549.0,4857589.0,3961959.0,16,1038915.0,0,No Council
1991,Illinois,804118.0,907200.0,38851.0,12004944.0,11018777.0,986167.0,17,11535973.0,0,No Council
1991,Indiana,626310.0,588222.0,103226.0,11811683.0,9750111.0,2061570.0,18,5602062.0,0,No Council
1991,Iowa,408173.0,397358.0,38840.0,7043737.0,6363652.0,680085.0,19,2791227.0,0,No Council
1991,Kansas,307004.0,260966.0,46038.0,7500157.0,6650900.0,849257.0,20,2495209.0,0,No Council
1991,Kentucky,645701.0,550524.0,128134.0,11261309.0,8379763.0,2881546.0,21,3714686.0,0,No Council
1991,Louisiana,546650.0,713471.0,56928.0,9580648.0,7945934.0,1634715.0,22,4240950.0,4,Gulf of Mexico
1991,Maine,302922.0,201929.0,118179.0,10750554.0,5919901.0,4830653.0,23,1235439.0,1,New England
1991,Maryland,301117.0,410411.0,45977.0,6801646.0,5771206.0,1030440.0,24,4856176.0,2,Mid-Atlantic
1991,Massachusetts,237096.0,250468.0,9429.0,5473409.0,5174893.0,298518.0,25,5998652.0,1,New England
1991,Michigan,1619485.0,1606889.0,439273.0,38235584.0,28957153.0,9278431.0,26,9395022.0,0,No Council
1991,Minnesota,1530704.0,1133987.0,238520.0,39867869.0,29004692.0,10863176.0,27,4427429.0,0,No Council
1991,Mississippi,448774.0,379722.0,69052.0,5975596.0,4607183.0,1368414.0,28,2591230.0,4,Gulf of Mexico
1991,Missouri,1047515.0,1495997.0,128692.0,15698054.0,13522829.0,2175225.0,29,5157770.0,0,No Council
1991,Montana,368525.0,292896.0,240221.0,12382673.0,3852345.0,8530328.0,30,807837.0,0,No Council
1991,Commonwealth of the Northern Mariana Islands,200.0,142.0,58.0,3752.0,1424.0,2327.0,69,,8,Western Pacific
1991,Nebraska,242883.0,203232.0,39685.0,5728697.0,4778529.0,950168.0,31,1590805.0,0,No Council
1991,Nevada,57110.0,204732.0,56538.0,4744532.0,3621130.0,1123402.0,32,1285046.0,0,No Council
1991,New Hampshire,168123.0,117943.0,50180.0,5675078.0,3628865.0,2046214.0,33,1107055.0,1,New England
1991,New Jersey,250140.0,382875.0,12840.0,7875346.0,7484397.0,390948.0,34,7784269.0,2,Mid-Atlantic
1991,New Mexico,274502.0,197646.0,87570.0,6917344.0,4547955.0,2369389.0,35,1547115.0,0,No Council
1991,New York,1156330.0,984752.0,241550.0,24857904.0,15166901.0,9691003.0,36,18029532.0,2,Mid-Atlantic
1991,North Carolina,469002.0,486135.0,41133.0,17488031.0,15674643.0,1813388.0,37,6748135.0,2,Mid-Atlantic
1991,North Dakota,152083.0,156682.0,18661.0,2502515.0,2072161.0,430354.0,38,634199.0,0,No Council
1991,Ohio,1147846.0,1021635.0,131344.0,15580603.0,12896893.0,2683711.0,39,10933683.0,0,No Council
1991,Oklahoma,597493.0,487627.0,96192.0,14386790.0,12372142.0,2014648.0,40,3166471.0,0,No Council
1991,Oregon,769272.0,985783.0,231356.0,18992113.0,15400798.0,3591315.0,41,2918745.0,5,Pacific
1991,Pennsylvania,1173263.0,1091107.0,82156.0,27374354.0,24249765.0,3124588.0,42,11943160.0,2,Mid-Atlantic
1991,Puerto Rico,4713.0,4713.0,4713.0,,94557.0,,72,,7,Caribbean
1991,Rhode Island,40522.0,38642.0,2733.0,760977.0,665772.0,95205.0,44,1003990.0,1,New England
1991,South Carolina,431566.0,391021.0,72437.0,9062490.0,6713030.0,2349460.0,45,3559470.0,3,South Atlantic
1991,South Dakota,199533.0,248395.0,59561.0,5019055.0,3221521.0,1797534.0,46,701445.0,0,No Council
1991,Tennessee,759735.0,773785.0,201897.0,12011358.0,8316209.0,3695149.0,47,4946886.0,0,No Council
1991,Texas,1934563.0,2491927.0,111168.0,34964726.0,32643637.0,2321089.0,48,17339904.0,4,Gulf of Mexico
1991,United States Virgin Islands,365.0,360.0,5.0,4173.0,3611.0,562.0,78,,7,Caribbean
1991,Utah,396003.0,278754.0,167419.0,11755213.0,8419181.0,3336032.0,49,1771941.0,0,No Council
1991,Vermont,153875.0,102751.0,51126.0,3993141.0,1802745.0,2190397.0,50,567141.0,0,No Council
1991,Virginia,519606.0,621107.0,86878.0,13603212.0,11908647.0,1694565.0,51,6283853.0,2,Mid-Atlantic
1991,Washington,962173.0,1626637.0,92054.0,27358837.0,25109677.0,2249159.0,53,5013443.0,5,Pacific
1991,West Virginia,286689.0,473355.0,87652.0,6312808.0,5293046.0,1019762.0,54,1798212.0,0,No Council
1991,Wisconsin,1437874.0,1260079.0,359723.0,34081850.0,19470606.0,14611243.0,55,4952675.0,0,No Council
1991,Wyoming,238079.0,110733.0,167715.0,7119320.0,1577808.0,5541513.0,56,457739.0,0,No Council
1990,Alabama,617318.0,529287.0,117588.0,10836766.0,7883753.0,2953013.0,1,4048508.0,4,Gulf of Mexico
1990,Alaska,306153.0,177622.0,148958.0,8717056.0,3263828.0,5453229.0,2,553120.0,6,North Pacific
1990,Arizona,484789.0,463573.0,161972.0,12094393.0,9743773.0,2350620.0,4,3679056.0,0,No Council
1990,Arkansas,639402.0,620294.0,137241.0,14394900.0,11114804.0,3280096.0,5,2354343.0,0,No Council
1990,California,3220894.0,3183715.0,37179.0,77788641.0,76419228.0,1369410.0,6,29950111.0,5,Pacific
1990,Colorado,740628.0,532692.0,333094.0,17245116.0,11350276.0,5894840.0,8,3303862.0,0,No Council
1990,Connecticut,213950.0,206177.0,7773.0,3332523.0,3122397.0,210126.0,9,3289056.0,1,New England
1990,Delaware,21674.0,21885.0,4361.0,445144.0,347849.0,97297.0,10,669063.0,2,Mid-Atlantic
1990,Florida,826143.0,635735.0,200746.0,14691780.0,9124228.0,5567551.0,12,13018365.0,3,South Atlantic
1990,Georgia,723459.0,847445.0,55447.0,12516583.0,11525168.0,991414.0,13,6506531.0,3,South Atlantic
1990,Hawaii,10238.0,10163.0,349.0,65096.0,62063.0,3033.0,15,1112703.0,8,Western Pacific
1990,Idaho,392457.0,276033.0,153080.0,8294417.0,4247413.0,4047004.0,16,1011882.0,0,No Council
1990,Illinois,818117.0,914345.0,40041.0,12415556.0,11573878.0,841678.0,17,11446979.0,0,No Council
1990,Indiana,626856.0,591334.0,104973.0,9697538.0,8086975.0,1610563.0,18,5555097.0,0,No Council
1990,Iowa,428116.0,416219.0,41246.0,7969591.0,7185686.0,783905.0,19,2779769.0,0,No Council
1990,Kansas,306669.0,286320.0,33683.0,7859506.0,7049428.0,810079.0,20,2480683.0,0,No Council
1990,Kentucky,648048.0,578357.0,119213.0,11708016.0,8778265.0,2929751.0,21,3692584.0,0,No Council
1990,Louisiana,542915.0,697382.0,65873.0,10021167.0,8818558.0,1202609.0,22,4219179.0,4,Gulf of Mexico
1990,Maine,252941.0,178297.0,88420.0,9101135.0,5392292.0,3708843.0,23,1231296.0,1,New England
1990,Maryland,409823.0,430986.0,44651.0,7116026.0,6098690.0,1017336.0,24,4797431.0,2,Mid-Atlantic
1990,Massachusetts,266400.0,281425.0,10594.0,6358991.0,6012187.0,346803.0,25,6018664.0,1,New England
1990,Michigan,1644342.0,1595972.0,429565.0,38930183.0,29488752.0,9441431.0,26,9310462.0,0,No Council
1990,Minnesota,1484208.0,1031181.0,254082.0,32998626.0,22233352.0,10765274.0,27,4387283.0,0,No Council
1990,Mississippi,477009.0,397734.0,79275.0,6665384.0,5027689.0,1637695.0,28,2577426.0,4,Gulf of Mexico
1990,Missouri,1042604.0,1194219.0,94282.0,16017277.0,13849531.0,2167745.0,29,5126370.0,0,No Council
1990,Montana,382992.0,298874.0,245124.0,10925209.0,3544784.0,7380425.0,30,799824.0,0,No Council
1990,Nebraska,256063.0,255463.0,46625.0,5514570.0,4588184.0,926387.0,31,1580664.0,0,No Council
1990,Nevada,156201.0,194205.0,51379.0,4788001.0,3580495.0,1207507.0,32,1218629.0,0,No Council
1990,New Hampshire,178376.0,120134.0,58940.0,6305159.0,3885951.0,2419208.0,33,1111831.0,1,New England
1990,New Jersey,247426.0,380798.0,11903.0,8020379.0,7646364.0,374015.0,34,7757158.0,2,Mid-Atlantic
1990,New Mexico,269963.0,188362.0,93791.0,6981031.0,4469249.0,2511781.0,35,1519933.0,0,No Council
1990,New York,1127767.0,1051585.0,229913.0,24762534.0,15569755.0,9192779.0,36,18002855.0,2,Mid-Atlantic
1990,North Carolina,431467.0,451791.0,35316.0,14979970.0,13484926.0,1495043.0,37,6656987.0,2,Mid-Atlantic
1990,North Dakota,161375.0,169416.0,19721.0,2886695.0,2309400.0,577295.0,38,637364.0,0,No Council
1990,Ohio,1194877.0,1070339.0,129585.0,18287870.0,15543067.0,2744804.0,39,10861837.0,0,No Council
1990,Oklahoma,603112.0,490475.0,101729.0,15012930.0,12642072.0,2370857.0,40,3147105.0,0,No Council
1990,Oregon,764870.0,995592.0,228033.0,19271437.0,15631427.0,3640010.0,41,2858547.0,5,Pacific
1990,Pennsylvania,1153380.0,1077050.0,76330.0,27661201.0,24664050.0,2997150.0,42,11895604.0,2,Mid-Atlantic
1990,Rhode Island,40521.0,38640.0,2733.0,786819.0,688377.0,98442.0,44,1004649.0,1,New England
1990,South Carolina,407209.0,388619.0,67271.0,9193030.0,6887051.0,2305979.0,45,3499064.0,3,South Atlantic
1990,South Dakota,211155.0,262315.0,61956.0,3901767.0,2323857.0,1577910.0,46,696667.0,0,No Council
1990,Tennessee,736228.0,742957.0,180502.0,11643530.0,8166404.0,3477125.0,47,4890626.0,0,No Council
1990,Texas,1897041.0,2420089.0,95681.0,35004380.0,32936832.0,2067548.0,48,17044714.0,4,Gulf of Mexico
1990,Utah,393611.0,278820.0,170702.0,12225631.0,8725614.0,3500020.0,49,1729722.0,0,No Council
1990,Vermont,159871.0,105544.0,54327.0,4600620.0,2093148.0,2507473.0,50,564526.0,0,No Council
1990,Virginia,637443.0,750162.0,89844.0,9664267.0,8692272.0,971995.0,51,6213526.0,2,Mid-Atlantic
1990,Washington,912734.0,1571507.0,90845.0,27943825.0,25617358.0,2326467.0,53,4900780.0,5,Pacific
1990,West Virginia,277609.0,472173.0,79188.0,6410188.0,5442078.0,968109.0,54,1792481.0,0,No Council
1990,Wisconsin,1490068.0,1307821.0,390126.0,32866180.0,19623927.0,13242253.0,55,4902265.0,0,No Council
1990,Wyoming,241978.0,115136.0,166722.0,7326108.0,1696664.0,5629445.0,56,453401.0,0,No Council
1989,Alabama,616313.0,531517.0,113041.0,10863476.0,8017004.0,2846473.0,1,4030222.0,4,Gulf of Mexico
1989,Alaska,297711.0,181721.0,140773.0,8667085.0,3464681.0,5202404.0,2,547159.0,6,North Pacific
1989,Arizona,497237.0,460365.0,157976.0,12373314.0,10044758.0,2328556.0,4,3622185.0,0,No Council
1989,Arkansas,641564.0,626464.0,141068.0,14844147.0,11517655.0,3326492.0,5,2346358.0,0,No Council
1989,California,2341565.0,3355307.0,69350.0,84394695.0,81795072.0,2599623.0,6,29218164.0,5,Pacific
1989,Colorado,747235.0,605266.0,325248.0,17799406.0,11949741.0,5849665.0,8,3275818.0,0,No Council
1989,Connecticut,205954.0,198934.0,7020.0,3309492.0,3116912.0,192580.0,9,3283403.0,1,New England
1989,Delaware,19762.0,20668.0,4066.0,428717.0,334166.0,94553.0,10,658273.0,2,Mid-Atlantic
1989,Florida,809491.0,629225.0,189491.0,15184360.0,9475455.0,5708905.0,12,12637715.0,3,South Atlantic
1989,Georgia,739275.0,873224.0,57901.0,10186542.0,9245273.0,941271.0,13,6411099.0,3,South Atlantic
1989,Hawaii,8377.0,8377.0,265.0,58181.0,55572.0,2609.0,15,1094588.0,8,Western Pacific
1989,Idaho,430479.0,322663.0,158063.0,10151330.0,5729895.0,4421435.0,16,994416.0,0,No Council
1989,Illinois,816076.0,912043.0,39459.0,12892647.0,12024612.0,868035.0,17,11409782.0,0,No Council
1989,Indiana,660001.0,624566.0,111870.0,9814533.0,8112106.0,1702427.0,18,5523693.0,0,No Council
1989,Iowa,423668.0,417966.0,38705.0,7850182.0,7122259.0,727923.0,19,2770592.0,0,No Council
1989,Kansas,305352.0,261793.0,52367.0,8270993.0,7309962.0,961031.0,20,2472849.0,0,No Council
1989,Kentucky,641217.0,556244.0,140287.0,11552506.0,9409958.0,2142548.0,21,3677306.0,0,No Council
1989,Louisiana,570844.0,748917.0,42580.0,6415767.0,5959993.0,455774.0,22,4252894.0,4,Gulf of Mexico
1989,Maine,251299.0,181207.0,86824.0,9804112.0,5619743.0,4184369.0,23,1219961.0,1,New England
1989,Maryland,385749.0,406079.0,40581.0,6818578.0,5886211.0,932367.0,24,4727301.0,2,Mid-Atlantic
1989,Massachusetts,204923.0,214680.0,8149.0,5072388.0,4795777.0,276611.0,25,6015478.0,1,New England
1989,Michigan,1566589.0,1230418.0,355056.0,27915610.0,22299117.0,5616493.0,26,9253295.0,0,No Council
1989,Minnesota,1464545.0,1015012.0,258410.0,34163007.0,22771256.0,11391751.0,27,4338057.0,0,No Council
1989,Mississippi,480412.0,394001.0,86411.0,6820465.0,5011629.0,1808836.0,28,2574269.0,4,Gulf of Mexico
1989,Missouri,1039988.0,1586522.0,133516.0,16860380.0,14656648.0,2203732.0,29,5095830.0,0,No Council
1989,Montana,379382.0,317321.0,279662.0,13378992.0,4348199.0,9030793.0,30,799636.0,0,No Council
1989,Commonwealth of the Northern Mariana Islands,276.0,276.0,276.0,,1188.0,,69,,8,Western Pacific
1989,Nebraska,260378.0,264955.0,45803.0,5843235.0,4897743.0,945492.0,31,1574864.0,0,No Council
1989,Nevada,170402.0,202803.0,58258.0,5238010.0,3908960.0,1329050.0,32,1137382.0,0,No Council
1989,New Hampshire,167633.0,112183.0,56114.0,6065888.0,3714515.0,2351372.0,33,1104522.0,1,New England
1989,New Jersey,237851.0,365942.0,11178.0,7943725.0,7582087.0,361638.0,34,7726089.0,2,Mid-Atlantic
1989,New Mexico,264456.0,194052.0,80406.0,7105167.0,4798965.0,2306202.0,35,1503901.0,0,No Council
1989,New York,1122431.0,956856.0,234360.0,21389504.0,15829792.0,5559712.0,36,17983086.0,2,Mid-Atlantic
1989,North Carolina,456179.0,429462.0,54595.0,12122439.0,10805882.0,1316559.0,37,6565459.0,2,Mid-Atlantic
1989,North Dakota,161610.0,169662.0,18196.0,2170934.0,1779944.0,390990.0,38,646351.0,0,No Council
1989,Ohio,1194405.0,1084930.0,112745.0,18750952.0,16337885.0,2413067.0,39,10829217.0,0,No Council
1989,Oklahoma,587900.0,488072.0,89065.0,15577702.0,13275692.0,2302011.0,40,3150307.0,0,No Council
1989,Oregon,762138.0,980829.0,224807.0,23608412.0,19912509.0,3695902.0,41,2790575.0,5,Pacific
1989,Pennsylvania,1127284.0,1056898.0,70386.0,27826046.0,24964548.0,2861498.0,42,11865996.0,2,Mid-Atlantic
1989,Rhode Island,39614.0,38038.0,2445.0,791988.0,701570.0,90418.0,44,1000666.0,1,New England
1989,South Carolina,372604.0,368096.0,50209.0,9467061.0,6677796.0,2789265.0,45,3456775.0,3,South Atlantic
1989,South Dakota,193283.0,248183.0,53582.0,3682767.0,2270532.0,1412235.0,46,696701.0,0,No Council
1989,Tennessee,768426.0,772627.0,185212.0,12154310.0,8466268.0,3688042.0,47,4854444.0,0,No Council
1989,Texas,1878278.0,2373007.0,94411.0,35634660.0,33532492.0,2102169.0,48,16806735.0,4,Gulf of Mexico
1989,United States Virgin Islands,124.0,124.0,124.0,,1334.0,,78,,7,Caribbean
1989,Utah,394423.0,276765.0,163240.0,12747911.0,9101357.0,3646554.0,49,1705864.0,0,No Council
1989,Vermont,105230.0,102353.0,58698.0,3175791.0,1484789.0,1691002.0,50,557707.0,0,No Council
1989,Virginia,622641.0,746458.0,85156.0,9958593.0,8995288.0,963305.0,51,6120246.0,2,Mid-Atlantic
1989,Washington,846944.0,1070209.0,134463.0,26048075.0,23745207.0,2302868.0,53,4746316.0,5,Pacific
1989,West Virginia,283436.0,509766.0,53632.0,6382708.0,5681196.0,701512.0,54,1806568.0,0,No Council
1989,Wisconsin,1535247.0,1344590.0,404492.0,32163540.0,18930859.0,13232682.0,55,4856574.0,0,No Council
1989,Wyoming,247913.0,120838.0,167184.0,7620445.0,1841526.0,5778918.0,56,458374.0,0,No Council
1988,Alabama,612143.0,529844.0,113547.0,10149612.0,8143795.0,2005817.0,1,4023844.0,4,Gulf of Mexico
1988,Alaska,304487.0,180936.0,133051.0,8776443.0,3622547.0,5153897.0,2,541983.0,6,North Pacific
1988,Arizona,507864.0,486140.0,155137.0,10112882.0,9470412.0,642470.0,4,3535183.0,0,No Council
1988,Arkansas,654371.0,574986.0,205013.0,15670326.0,11832176.0,3838149.0,5,2342656.0,0,No Council
1988,California,2347323.0,3352285.0,73432.0,82184861.0,79515985.0,2668873.0,6,28464249.0,5,Pacific
1988,Colorado,747166.0,528632.0,313735.0,18132707.0,12210936.0,5921771.0,8,3262281.0,0,No Council
1988,Connecticut,203477.0,197020.0,6457.0,3328596.0,3150153.0,178443.0,9,3271953.0,1,New England
1988,Delaware,20227.0,21463.0,4016.0,262137.0,197999.0,64138.0,10,647622.0,2,Mid-Atlantic
1988,Florida,844185.0,629951.0,223692.0,12908089.0,9328042.0,3580047.0,12,12306395.0,3,South Atlantic
1988,Georgia,748933.0,874879.0,54555.0,10605899.0,9707841.0,898060.0,13,6316142.0,3,South Atlantic
1988,Hawaii,7946.0,7943.0,257.0,57026.0,54473.0,2553.0,15,1079828.0,8,Western Pacific
1988,Idaho,424117.0,305588.0,164079.0,9520471.0,5518970.0,4001501.0,16,985664.0,0,No Council
1988,Illinois,815563.0,903387.0,40415.0,13377114.0,12450343.0,926771.0,17,11390183.0,0,No Council
1988,Indiana,650096.0,609339.0,116421.0,9701006.0,7882089.0,1818917.0,18,5491735.0,0,No Council
1988,Iowa,465225.0,457482.0,39195.0,8856612.0,8094301.0,762311.0,19,2768388.0,0,No Council
1988,Kansas,315286.0,269793.0,47027.0,8237417.0,7236416.0,1001001.0,20,2461996.0,0,No Council
1988,Kentucky,668636.0,579707.0,141192.0,10697203.0,8468438.0,2228765.0,21,3679999.0,0,No Council
1988,Louisiana,578236.0,723914.0,47070.0,4946206.0,4494361.0,451845.0,22,4288863.0,4,Gulf of Mexico
1988,Maine,243566.0,176709.0,84202.0,9406537.0,5293385.0,4113152.0,23,1203840.0,1,New England
1988,Maryland,386294.0,406432.0,40392.0,6888983.0,5949313.0,939670.0,24,4657904.0,2,Mid-Atlantic
1988,Massachusetts,234089.0,248555.0,9309.0,6020903.0,5691995.0,328908.0,25,5979982.0,1,New England
1988,Michigan,1483910.0,1133949.0,373492.0,29744996.0,21554383.0,8190613.0,26,9217998.0,0,No Council
1988,Minnesota,1474882.0,979788.0,254013.0,32680561.0,22795683.0,9884878.0,27,4296166.0,0,No Council
1988,Mississippi,473879.0,391935.0,81944.0,6950457.0,5151393.0,1799064.0,28,2580352.0,4,Gulf of Mexico
1988,Missouri,1007223.0,1575144.0,122003.0,17014455.0,14892098.0,2122357.0,29,5081736.0,0,No Council
1988,Montana,349595.0,303891.0,270464.0,12636451.0,4109372.0,8527078.0,30,800202.0,0,No Council
1988,Nebraska,257665.0,269443.0,41078.0,6031033.0,5147265.0,883768.0,31,1571477.0,0,No Council
1988,Nevada,173230.0,197958.0,60949.0,5274659.0,3983130.0,1291529.0,32,1075022.0,0,No Council
1988,New Hampshire,175117.0,117090.0,58713.0,4775397.0,2716646.0,2058753.0,33,1082577.0,1,New England
1988,New Jersey,223052.0,348130.0,9527.0,7255163.0,6933807.0,321356.0,34,7712333.0,2,Mid-Atlantic
1988,New Mexico,252250.0,181469.0,81279.0,7049156.0,4668262.0,2380893.0,35,1490337.0,0,No Council
1988,New York,1072768.0,939278.0,201648.0,21114471.0,16134033.0,4980440.0,36,17941309.0,2,Mid-Atlantic
1988,North Carolina,463618.0,503600.0,56738.0,12669697.0,11271916.0,1397780.0,37,6480594.0,2,Mid-Atlantic
1988,North Dakota,167222.0,176799.0,17427.0,2320810.0,1928442.0,392367.0,38,655331.0,0,No Council
1988,Ohio,1196243.0,1105442.0,90801.0,19274092.0,17296002.0,1978090.0,39,10798552.0,0,No Council
1988,Oklahoma,607634.0,489183.0,108650.0,15996961.0,13211517.0,2785444.0,40,3167057.0,0,No Council
1988,Oregon,725591.0,922584.0,193360.0,23406259.0,19953476.0,3452783.0,41,2741297.0,5,Pacific
1988,Pennsylvania,1110054.0,1043626.0,66428.0,28359077.0,25556335.0,2802742.0,42,11845752.0,2,Mid-Atlantic
1988,Rhode Island,39123.0,36972.0,2800.0,535508.0,467167.0,68340.0,44,996408.0,1,New England
1988,South Carolina,422881.0,404711.0,83166.0,7761837.0,5847067.0,1914770.0,45,3412096.0,3,South Atlantic
1988,South Dakota,199931.0,252630.0,53925.0,3891114.0,2454176.0,1436938.0,46,698165.0,0,No Council
1988,Tennessee,728327.0,721025.0,190715.0,16626572.0,12814663.0,3811908.0,47,4822437.0,0,No Council
1988,Texas,1934808.0,2140838.0,91344.0,34670627.0,32650453.0,2020174.0,48,16667022.0,4,Gulf of Mexico
1988,Utah,406662.0,267010.0,154736.0,12774848.0,9244395.0,3530453.0,49,1689372.0,0,No Council
1988,Vermont,163131.0,104667.0,58464.0,3295473.0,1565660.0,1729813.0,50,549763.0,0,No Council
1988,Virginia,609173.0,733309.0,84079.0,10156009.0,9175983.0,980026.0,51,6036909.0,2,Mid-Atlantic
1988,Washington,821612.0,1046889.0,109888.0,25341968.0,23228572.0,2113396.0,53,4639893.0,5,Pacific
1988,West Virginia,289691.0,523452.0,57425.0,6831488.0,6039898.0,791590.0,54,1830215.0,0,No Council
1988,Wisconsin,1505201.0,1336353.0,392706.0,32781754.0,19486930.0,13294824.0,55,4822388.0,0,No Council
1988,Wyoming,245759.0,125287.0,159713.0,7490974.0,1985826.0,5505148.0,56,465101.0,0,No Council
1987,Alabama,606622.0,529425.0,108281.0,9620468.0,7648180.0,1972288.0,1,4015264.0,4,Gulf of Mexico
1987,Alaska,287662.0,179843.0,128831.0,9044386.0,3780074.0,5264312.0,2,539309.0,6,North Pacific
1987,Arizona,498799.0,482334.0,153884.0,10460174.0,8008234.0,2451940.0,4,3437103.0,0,No Council
1987,Arkansas,597156.0,532879.0,173388.0,14489314.0,11084072.0,3405244.0,5,2342355.0,0,No Council
1987,California,2616121.0,3739965.0,75727.0,78382596.0,75777512.0,2605083.0,6,27777158.0,5,Pacific
1987,Colorado,720163.0,509543.0,278238.0,18243226.0,12435555.0,5807671.0,8,3260480.0,0,No Council
1987,Connecticut,198263.0,192878.0,5385.0,3395729.0,3236801.0,158929.0,9,3247291.0,1,New England
1987,Delaware,18454.0,20134.0,3394.0,246847.0,191446.0,55401.0,10,636947.0,2,Mid-Atlantic
1987,Florida,823333.0,621258.0,210998.0,12971636.0,9479797.0,3491840.0,12,11997283.0,3,South Atlantic
1987,Georgia,734249.0,844065.0,47721.0,10658105.0,9845944.0,812161.0,13,6208467.0,3,South Atlantic
1987,Hawaii,6907.0,6949.0,182.0,51355.0,49597.0,1756.0,15,1067918.0,8,Western Pacific
1987,Idaho,444609.0,316175.0,166865.0,9484923.0,5457106.0,4027817.0,16,984997.0,0,No Council
1987,Illinois,888827.0,970535.0,55727.0,15249014.0,13995805.0,1253209.0,17,11391178.0,0,No Council
1987,Indiana,650711.0,602969.0,116285.0,9897653.0,8053056.0,1844597.0,18,5473012.0,0,No Council
1987,Iowa,460366.0,418366.0,42000.0,6973061.0,5807104.0,1165957.0,19,2767011.0,0,No Council
1987,Kansas,299758.0,270061.0,29697.0,8531187.0,7497131.0,1034056.0,20,2445367.0,0,No Council
1987,Kentucky,627250.0,541156.0,132555.0,10354757.0,8214699.0,2140058.0,21,3683329.0,0,No Council
1987,Louisiana,591296.0,543610.0,47686.0,3817200.0,3062124.0,755075.0,22,4344148.0,4,Gulf of Mexico
1987,Maine,248426.0,179438.0,87588.0,8764785.0,4945591.0,3819194.0,23,1184574.0,1,New England
1987,Maryland,238360.0,323567.0,31358.0,5813966.0,5056385.0,757581.0,24,4565557.0,2,Mid-Atlantic
1987,Massachusetts,234675.0,250295.0,9034.0,6226409.0,5896441.0,329968.0,25,5935204.0,1,New England
1987,Michigan,1414914.0,1386670.0,342047.0,30128043.0,22107258.0,8020784.0,26,9187481.0,0,No Council
1987,Minnesota,1486027.0,1324335.0,270757.0,34866635.0,26354888.0,8511747.0,27,4235136.0,0,No Council
1987,Mississippi,475388.0,398658.0,76730.0,7155721.0,5361789.0,1793931.0,28,2588545.0,4,Gulf of Mexico
1987,Missouri,972086.0,1508164.0,120729.0,17009477.0,14834449.0,2175028.0,29,5056696.0,0,No Council
1987,Montana,336134.0,321785.0,286405.0,13849274.0,4502727.0,9346547.0,30,805063.0,0,No Council
1987,Nebraska,229295.0,250072.0,32718.0,5546230.0,4821632.0,724598.0,31,1566547.0,0,No Council
